#cpu	Reference subject	cpu_type	h:m:s	io_in	io_out	max_pss	max_rss	max_uss	max_vms	mean_load	n_sim	rule	s	threads
1	subset_700000_800000	xeond	0:00:12	0.0	10.65	580.08	586.52	579.31	3680.38	167.92	2	sort_picard	12.7809	1
1	subset_200000_300000	xeond	0:00:52	0.0	33.1	5275.63	5279.25	5275.17	5431.92	84.85	2	mapping	52.3554	1
1	subset_300000_400000	xeond	0:00:51	0.0	33.1	5274.93	5278.65	5274.46	5431.92	84.58	2	mapping	51.867	1
1	subset_300000_400000	xeond	0:00:12	0.0	12.41	585.21	591.71	584.43	3680.38	162.33	2	sort_picard	12.6945	1
1	subset_700000_800000	xeond	0:00:16	0.0	12.73	688.6	694.64	687.83	3682.41	171.05	2	mark_duplicates	16.1759	1
1	subset_500000_600000	xeond	0:00:16	0.0	12.03	706.49	711.94	705.76	3682.41	196.42	2	mark_duplicates	16.4773	1
1	subset_300000_400000	xeond	0:17:45	0.0	2.26	1587.1	1590.47	1586.61	6837.35	101.91	2	realigner	1065.0049	1
1	subset_600000_700000	xeond	0:00:16	0.0	12.59	692.86	698.63	692.11	3682.41	163.5	2	mark_duplicates	16.2142	1
1	subset_200000_300000	xeond	0:18:58	0.0	2.19	1598.37	1601.83	1597.78	6837.35	103.9	3	realigner	1138.2875	1
1	subset_700000_800000	xeond	0:00:53	0.0	33.1	5274.71	5278.4	5274.24	5431.92	82.32	3	mapping	53.9932	1
1	subset_400000_500000	xeond	0:00:12	0.0	12.26	576.49	583.2	575.74	3680.38	164.28	3	sort_picard	12.8118	1
1	subset_900000_1000000	xeond	0:00:16	0.0	12.3	693.9	699.35	693.15	3682.41	199.38	3	mark_duplicates	16.4037	1
1	subset_400000_500000	xeond	0:00:07	0.0	2.41	235.24	241.43	234.5	3680.38	155.21	3	build_bam	7.4405	1
1	subset_200000_300000	xeond	0:00:54	0.0	33.1	5274.95	5278.6	5274.48	5431.92	80.36	3	mapping	54.6308	1
1	subset_900000_1000000	xeond	0:00:53	0.0	33.11	5274.66	5278.25	5274.21	5431.92	82.6	3	mapping	53.2597	1
1	subset_100000_200000	xeond	0:00:16	0.0	12.8	707.88	713.46	707.11	3682.41	213.75	3	mark_duplicates	16.7418	1
1	subset_600000_700000	xeond	0:00:07	0.0	2.58	234.39	240.52	233.64	3682.38	160.2	3	build_bam	7.2137	1
1	subset_800000_900000	xeond	0:00:12	0.0	12.26	577.45	584.07	576.71	3680.38	168.47	3	sort_picard	12.7702	1
1	subset_100000_200000	xeond	0:00:12	0.0	10.78	579.43	586.3	578.74	3680.38	160.85	3	sort_picard	12.6971	1
1	subset_900000_1000000	xeond	0:18:16	0.0	2.18	1615.84	1619.07	1615.21	6837.35	102.29	3	realigner	1096.24	1
1	subset_200000_300000	xeond	0:00:07	0.0	2.58	236.49	242.16	235.75	3680.38	157.65	3	build_bam	7.2349	1
1	subset_100000_200000	xeond	0:00:53	0.0	33.1	5274.6	5278.23	5274.12	5431.92	83.32	3	mapping	53.3167	1
1	subset_100000_200000	xeond	0:00:07	0.0	2.16	242.06	248.41	241.3	3681.96	155.74	3	build_bam	7.5576	1
1	subset_500000_600000	xeond	0:00:16	0.0	12.93	695.59	701.98	694.84	3682.41	151.53	3	mark_duplicates	16.0131	1
