#cpu	Reference subject	cpu_type	h:m:s	io_in	io_out	max_pss	max_rss	max_uss	max_vms	mean_load	n_sim	rule	s	threads
1	subset_30000_40000	n3700	0:00:08	1.01	1.28	468.3	474.51	467.33	3354.35	136.77	2	mark_duplicates	8.9847	1
1	subset_70000_80000	n3700	0:00:08	0.0	1.36	479.37	486.12	478.39	3354.35	144.72	2	mark_duplicates	8.7759	1
1	subset_40000_50000	n3700	0:00:31	2003.48	0.01	3213.67	3217.28	3213.17	4464.37	25.88	2	mapping	31.7182	1
1		n3700	0:00:00	4.45	0.0	17.34	22.19	14.5	177.51	0.0	2	rule_all	0.0364	1
1	subset_60000_70000	n3700	0:20:45	0.33	1.14	805.97	810.19	805.32	4290.91	102.19	2	realigner	1245.9512	1
1	subset_20000_30000	n3700	0:00:06	0.0	1.26	118.25	125.17	117.23	3352.32	94.07	2	build_bam	6.3617	1
1	subset_30000_40000	n3700	0:19:49	0.0	1.35	821.39	825.32	820.66	4422.91	104.64	2	realigner	1189.5676	1
1	subset_30000_40000	n3700	0:00:29	2435.08	0.01	3673.48	3673.3	3672.94	4464.37	31.86	2	mapping	29.6088	1
1	subset_80000_90000	n3700	0:00:08	0.0	1.36	475.15	481.81	474.2	3356.23	142.59	2	mark_duplicates	8.7425	1
1	subset_90000_100000	n3700	0:00:32	1965.55	0.01	3135.37	3138.98	3134.83	4464.37	23.26	2	mapping	32.6829	1
1	subset_80000_90000	n3700	0:00:07	6.57	0.5	180.97	187.4	179.99	3352.33	95.84	2	sort_picard	7.1414	1
1	subset_50000_60000	n3700	0:00:07	6.58	0.5	180.65	187.35	179.66	3352.33	109.24	2	sort_picard	7.0452	1
1	subset_60000_70000	n3700	0:00:08	0.0	1.39	480.59	487.12	479.69	3354.35	146.83	2	mark_duplicates	8.6973	1
1	subset_90000_100000	n3700	0:00:06	0.0	1.32	118.68	125.12	117.73	3352.32	93.05	2	build_bam	6.2661	1
1	subset_60000_70000	n3700	0:00:07	6.59	0.52	180.38	187.21	179.38	3352.33	105.53	2	sort_picard	7.1349	1
1	subset_40000_50000	n3700	0:00:08	0.0	1.36	480.04	486.23	479.07	3354.35	143.15	2	mark_duplicates	8.7271	1
1	subset_30000_40000	n3700	0:00:07	6.57	0.62	180.26	186.82	179.37	3352.33	109.0	2	sort_picard	7.1348	1
1	subset_20000_30000	n3700	0:00:31	1831.5	0.01	3043.16	3047.0	3042.64	4464.37	22.5	2	mapping	31.8417	1
1	subset_30000_40000	n3700	0:00:06	0.0	1.2	113.76	120.5	112.87	3352.32	87.94	2	build_bam	6.3763	1
1	subset_90000_100000	n3700	0:00:08	0.0	1.35	486.29	492.9	485.36	3354.35	143.31	2	mark_duplicates	8.7029	1
1	subset_10000_20000	n3700	0:00:07	6.57	0.52	179.58	186.48	178.6	3352.33	109.24	2	sort_picard	7.1255	1
1	subset_80000_90000	n3700	0:19:41	0.0	1.15	808.27	812.0	807.6	4291.01	103.0	2	realigner	1181.7153	1
1	subset_80000_90000	n3700	0:00:32	1856.99	0.01	3005.3	3009.2	3004.77	4464.37	22.61	2	mapping	32.7029	1
1	subset_20000_30000	n3700	0:00:07	0.0	0.62	180.22	186.66	179.32	3352.33	108.83	2	sort_picard	7.1067	1
1	subset_100000_110000	xeond	0:00:08	1.15	1.48	477.0	482.95	475.79	3354.35	154.2	2	mark_duplicates	8.2965	1
1	subset_400000_410000	xeond	0:18:52	0.0	1.06	829.85	833.43	829.07	4291.01	105.51	2	realigner	1132.4484	1
1	subset_900000_910000	xeond	0:00:08	0.0	1.48	479.22	485.82	478.03	3354.35	153.34	2	mark_duplicates	8.5339	1
1	subset_800000_810000	xeond	0:00:31	2320.59	0.01	3366.85	3368.06	3366.41	4464.37	28.02	2	mapping	31.0395	1
1	subset_800000_810000	xeond	0:00:07	6.62	0.74	182.2	188.41	180.98	3352.33	114.42	2	sort_picard	7.0243	1
1	subset_800000_810000	xeond	0:00:08	0.0	1.49	480.27	486.02	479.06	3354.35	156.65	2	mark_duplicates	8.3699	1
1	subset_400000_410000	xeond	0:00:08	0.0	1.01	475.29	481.41	474.12	3354.35	140.61	2	mark_duplicates	8.2449	1
1	subset_200000_210000	xeond	0:00:06	0.0	1.57	127.99	134.06	126.83	3352.32	97.91	2	build_bam	6.2115	1
1	subset_700000_710000	xeond	0:00:06	0.0	0.98	182.6	189.17	181.38	3352.33	118.38	2	sort_picard	6.8622	1
1	subset_200000_210000	xeond	0:00:08	0.0	1.47	479.13	485.22	477.94	3354.35	152.24	2	mark_duplicates	8.5022	1
1	subset_500000_510000	xeond	0:00:06	6.62	1.1	183.02	189.45	181.8	3352.33	120.36	2	sort_picard	6.8929	1
1	subset_700000_710000	xeond	0:00:31	2200.96	0.01	3355.48	3357.44	3355.04	4464.37	27.41	2	mapping	31.2847	1
1	subset_800000_810000	xeond	0:00:06	0.0	1.69	147.52	154.43	146.26	3352.32	101.13	2	build_bam	6.1822	1
1	subset_700000_710000	xeond	0:00:08	0.0	0.88	478.03	484.02	476.84	3354.35	137.15	2	mark_duplicates	8.0706	1
1	subset_900000_910000	xeond	0:19:43	0.0	1.09	814.06	817.6	813.24	4290.91	102.68	2	realigner	1183.0476	1
1	subset_900000_910000	xeond	0:00:06	0.0	1.68	147.88	154.16	146.66	3352.32	100.85	2	build_bam	6.1275	1
1	subset_400000_410000	xeond	0:00:06	6.62	1.11	183.11	189.44	181.93	3352.33	121.97	2	sort_picard	6.7777	1
1	subset_600000_610000	xeond	0:00:32	2411.16	0.01	3522.18	3522.59	3521.73	4464.37	28.45	2	mapping	32.1476	1
1	subset_800000_810000	xeond	0:20:46	0.0	1.22	825.08	828.47	824.21	4291.01	102.58	2	realigner	1246.8012	1
1	subset_100000_110000	xeond	0:18:54	0.0	1.05	833.31	836.95	832.49	4290.91	104.27	2	realigner	1134.1753	1
1	subset_400000_410000	xeond	0:00:06	0.0	1.57	128.22	134.75	127.03	3352.32	96.85	2	build_bam	6.2079999999999975	1
