#cpu	Reference subject	cpu_type	h:m:s	io_in	io_out	max_pss	max_rss	max_uss	max_vms	mean_load	n_sim	rule	s	threads
1	subset_0_1000000	xeond	0:00:54	0.04	262.92	1091.64	1097.04	1090.43	3684.28	198.6	5	sort_picard	54.1947	16
1	subset_0_1000000	xeond	0:01:11	0.29	0.01	6340.62	6342.1	6339.88	7026.59	276.31	5	mapping	71.06	16
1	subset_0_1000000	xeond	0:12:05	511.64	4.72	1574.08	1577.47	1573.21	6816.73	103.78	5	realigner	725.9189	32
1	subset_0_1000000	xeond	0:00:47	0.0	115.75	942.08	947.74	940.88	3683.26	135.03	5	mark_duplicates	47.0983	16
1	subset_0_1000000	xeond	0:00:45	0.0	10.91	945.05	950.89	943.78	3683.26	77.55	5	mark_duplicates	45.5046	4
1	subset_0_1000000	xeond	0:11:54	0.0	4.73	1424.28	1427.61	1423.43	6816.73	104.76	5	realigner	714.0215	4
1	subset_0_1000000	xeond	0:00:45	0.01	10.55	930.95	936.65	929.7	3683.26	72.53	5	mark_duplicates	45.4767	32
1	subset_0_1000000	xeond	0:00:53	0.0	266.78	1086.89	1092.22	1085.6	3684.28	200.37	5	sort_picard	53.0871	4
1		xeond	0:00:00	0.07	0.0	17.16	21.67	14.33	169.02	0.0	5	rule_all	0.0242	8
1	subset_0_1000000	xeond	0:00:08	0.0	4.3	422.48	428.31	421.29	3681.24	125.37	5	build_bam	8.1318	16
1	subset_0_1000000	xeond	0:11:10	0.0	4.68	1454.23	1457.89	1453.35	6816.73	103.06	5	realigner	670.6153	2
1	subset_0_1000000	xeond	0:00:08	0.0	4.3	412.7	418.72	411.48	3681.24	102.25	5	build_bam	8.6622	32
1	subset_0_1000000	xeond	0:00:52	0.0	267.93	1104.68	1109.76	1103.43	3684.28	203.63	5	sort_picard	52.8976	2
